,bot,shoes
N00579,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2629178.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2575958.jpg
N03616,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2519968.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2746368.jpg
N08545,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3352479.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3302579.jpg
N01619,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3026448.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2899448.jpg
N08027,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3595449.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3606259.jpg
N08463,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3514179.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3302599.jpg
N05670,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3397129.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356119.jpg
N01375,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3052348.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3028108.jpg
N08484,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3630029.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3577079.jpg
N05900,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3486599.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3348399.jpg
N01383,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2903248.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2922298.jpg
N08883,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3692819.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3434329.jpg
N05449,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3419069.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3419139.jpg
N04458,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2903938.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2913688.jpg
N01760,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2988468.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2908478.jpg
N06753,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3460129.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3302689.jpg
N10903,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4105781.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4296481.jpg
N04140,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2542478.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2804828.jpg
N10285,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3956851.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3965771.jpg
N10900,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4170041.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3918131.jpg
N07426,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3457909.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3479119.jpg
N05352,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3428559.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3429689.jpg
N00560,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2796268.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2712978.jpg
N06477,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3334149.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3434289.jpg
N14057,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4382371.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4193111.jpg
N04932,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2927988.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2575958.jpg
N05425,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3737889.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3442229.jpg
N11519,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4000211.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3970121.jpg
N10904,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4104471.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4296481.jpg
N00711,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2944348.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2747468.jpg
N14663,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4179961.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4098301.jpg
N06660,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3463029.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3422259.jpg
N14208,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4251671.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4098301.jpg
N03416,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2842258.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2430468.jpg
N06197,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3771809.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3777469.jpg
N00984,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2991828.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3041218.jpg
N15085,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4013871.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3902791.jpg
N05876,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3527309.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3526779.jpg
N07972,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3316569.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3605759.jpg
N15025,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4152081.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3720069.jpg
N01398,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2896048.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3291989.jpg
N01454,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2884368.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2953118.jpg
N01735,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3193599.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3029568.jpg
N00785,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2804128.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2805628.jpg
N11575,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4154501.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3992061.jpg
N09222,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3564119.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3830801.jpg
N00851,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2587598.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2591178.jpg
N09933,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3970011.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3965771.jpg
N14452,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4366631.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4221091.jpg
N02321,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2500958.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2424378.jpg
N04438,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2919828.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2923948.jpg
N11062,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3862251.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3862451.jpg
N07263,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3511129.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3501559.jpg
N08764,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3578839.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3355919.jpg
N02674,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2553208.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2575608.jpg
N05384,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3450999.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3449059.jpg
N11653,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3874871.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3991711.jpg
N00094,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2549398.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2764098.jpg
N16440,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3940481.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3867111.jpg
N08818,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3547619.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3691629.jpg
N06130,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3789469.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2929618.jpg
N02498,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2553208.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2574598.jpg
N04414,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2636258.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2747918.jpg
N00369,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2513508.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2551468.jpg
N03676,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2512438.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2718868.jpg
N06939,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3487309.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3353569.jpg
N03855,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2919628.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2938348.jpg
N04110,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2639448.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2788048.jpg
N07137,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3584089.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3410649.jpg
N07758,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3544299.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3560969.jpg
N10856,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4007141.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3987731.jpg
N10370,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4104871.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3926511.jpg
N14589,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4069321.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4075091.jpg
N03182,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2724088.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2526728.jpg
N00655,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2945438.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2711208.jpg
N14785,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4104291.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4098301.jpg
N14224,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4172041.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4098301.jpg
N05722,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3640539.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3398359.jpg
N08169,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3581719.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3400899.jpg
N00907,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2780018.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2712978.jpg
N06320,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3350179.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3348419.jpg
N00506,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2808548.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2889398.jpg
N07336,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3532379.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3548899.jpg
N14908,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4464861.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4014631.jpg
N10470,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3978771.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3926511.jpg
N08166,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3595609.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3400719.jpg
N04100,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2779618.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2778918.jpg
N01034,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2727388.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2770758.jpg
N04608,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2998618.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2929738.jpg
N02380,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2821568.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2611388.jpg
N07773,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3781219.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3699459.jpg
N00163,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2797238.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2493308.jpg
N14850,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3926161.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3933321.jpg
N07466,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3455839.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3396699.jpg
N14582,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3949341.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3939881.jpg
N00265,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2487058.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2498008.jpg
N03592,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2513248.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2523618.jpg
N11441,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4169321.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4170021.jpg
N06108,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3389429.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2929638.jpg
N01796,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3014818.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2905418.jpg
N04258,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2923528.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2924748.jpg
N11133,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4156781.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4063341.jpg
N01517,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2950468.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3202729.jpg
N00251,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3252819.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2678268.jpg
N08147,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3801289.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3467629.jpg
N11727,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4025101.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4011801.jpg
N03730,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2145217.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2145277.jpg
N08466,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3490959.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3519589.jpg
N09651,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3774879.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3761509.jpg
N06540,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3789529.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4200291.jpg
N08317,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3755019.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3763879.jpg
N14887,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4069321.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4075291.jpg
N01116,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2786168.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2653618.jpg
N06757,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3377979.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3210649.jpg
N10987,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4188511.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3933311.jpg
N00090,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2489938.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2796708.jpg
N00640,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3559699.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2929748.jpg
N00956,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2582568.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2597938.jpg
N06414,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3700819.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3605869.jpg
N03103,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2528508.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2551038.jpg
N03104,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2503898.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2584258.jpg
N09242,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3430319.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3899041.jpg
N04527,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2935958.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2929928.jpg
N11307,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4013251.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4017871.jpg
N03430,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2504008.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2512738.jpg
N08452,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3491379.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3493109.jpg
N08556,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3342699.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356029.jpg
N06925,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3739369.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3560969.jpg
N08003,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3592739.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3899031.jpg
N11288,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4444111.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3926511.jpg
N14443,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4359081.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4359771.jpg
N08455,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3490949.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3493119.jpg
N06480,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3333959.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3206259.jpg
